1.480000000000000000e+02,nan
1.500000000000000000e+02,nan
1.520000000000000000e+02,nan
1.540000000000000000e+02,nan
1.560000000000000000e+02,nan
1.580000000000000000e+02,nan
1.600000000000000000e+02,nan
1.620000000000000000e+02,nan
1.640000000000000000e+02,nan
1.660000000000000000e+02,nan
1.680000000000000000e+02,nan
1.700000000000000000e+02,nan
1.720000000000000000e+02,nan
1.740000000000000000e+02,nan
1.760000000000000000e+02,nan
1.780000000000000000e+02,nan
1.800000000000000000e+02,nan
1.820000000000000000e+02,nan
1.840000000000000000e+02,nan
1.860000000000000000e+02,nan
1.880000000000000000e+02,nan
1.900000000000000000e+02,nan
1.920000000000000000e+02,nan
1.940000000000000000e+02,nan
1.960000000000000000e+02,nan
1.980000000000000000e+02,nan
2.000000000000000000e+02,nan
2.020000000000000000e+02,nan
2.040000000000000000e+02,nan
2.060000000000000000e+02,nan
2.080000000000000000e+02,nan
2.100000000000000000e+02,nan
2.120000000000000000e+02,nan
2.140000000000000000e+02,nan
2.160000000000000000e+02,nan
2.180000000000000000e+02,nan
2.200000000000000000e+02,nan
2.220000000000000000e+02,nan
2.240000000000000000e+02,nan
2.260000000000000000e+02,nan
2.280000000000000000e+02,nan
2.300000000000000000e+02,nan
2.320000000000000000e+02,nan
2.340000000000000000e+02,nan
2.360000000000000000e+02,nan
2.380000000000000000e+02,nan
2.400000000000000000e+02,nan
2.420000000000000000e+02,nan
2.440000000000000000e+02,nan
2.460000000000000000e+02,nan
2.480000000000000000e+02,nan
2.500000000000000000e+02,nan
2.520000000000000000e+02,nan
2.540000000000000000e+02,nan
2.560000000000000000e+02,nan
2.580000000000000000e+02,nan
2.600000000000000000e+02,nan
2.620000000000000000e+02,nan
2.640000000000000000e+02,nan
2.660000000000000000e+02,nan
2.680000000000000000e+02,nan
2.700000000000000000e+02,nan
2.720000000000000000e+02,nan
2.740000000000000000e+02,nan
2.760000000000000000e+02,nan
2.780000000000000000e+02,nan
2.800000000000000000e+02,nan
2.820000000000000000e+02,nan
2.840000000000000000e+02,nan
2.860000000000000000e+02,nan
2.880000000000000000e+02,nan
2.900000000000000000e+02,nan
2.920000000000000000e+02,nan
2.940000000000000000e+02,nan
2.960000000000000000e+02,nan
2.980000000000000000e+02,nan
3.000000000000000000e+02,nan
3.020000000000000000e+02,nan
3.040000000000000000e+02,nan
3.060000000000000000e+02,nan
3.080000000000000000e+02,nan
3.100000000000000000e+02,nan
3.120000000000000000e+02,nan
3.140000000000000000e+02,nan
3.160000000000000000e+02,nan
3.180000000000000000e+02,nan
3.200000000000000000e+02,nan
3.220000000000000000e+02,nan
3.240000000000000000e+02,nan
3.260000000000000000e+02,nan
3.280000000000000000e+02,nan
3.300000000000000000e+02,nan
3.320000000000000000e+02,nan
3.340000000000000000e+02,nan
3.360000000000000000e+02,nan
3.380000000000000000e+02,4.241000000000000325e-01
3.400000000000000000e+02,4.239000000000000545e-01
3.420000000000000000e+02,nan
3.440000000000000000e+02,nan
3.460000000000000000e+02,nan
3.480000000000000000e+02,nan
3.500000000000000000e+02,nan
3.520000000000000000e+02,nan
3.540000000000000000e+02,nan
3.560000000000000000e+02,nan
3.580000000000000000e+02,nan
3.600000000000000000e+02,nan
3.620000000000000000e+02,nan
3.640000000000000000e+02,nan
3.660000000000000000e+02,nan
3.680000000000000000e+02,nan
3.700000000000000000e+02,nan
3.720000000000000000e+02,nan
3.740000000000000000e+02,nan
3.760000000000000000e+02,nan
3.780000000000000000e+02,nan
3.800000000000000000e+02,nan
3.820000000000000000e+02,nan
3.840000000000000000e+02,4.290000000000000480e-01
3.860000000000000000e+02,nan
3.880000000000000000e+02,nan
3.900000000000000000e+02,nan
3.920000000000000000e+02,4.302000000000000268e-01
3.940000000000000000e+02,nan
3.960000000000000000e+02,nan
3.980000000000000000e+02,nan
4.000000000000000000e+02,nan
4.020000000000000000e+02,nan
4.040000000000000000e+02,nan
4.060000000000000000e+02,nan
4.080000000000000000e+02,nan
4.100000000000000000e+02,nan
4.120000000000000000e+02,nan
4.140000000000000000e+02,4.337000000000000299e-01
4.160000000000000000e+02,nan
4.180000000000000000e+02,nan
4.200000000000000000e+02,nan
4.220000000000000000e+02,nan
4.240000000000000000e+02,nan
4.260000000000000000e+02,nan
4.280000000000000000e+02,nan
4.300000000000000000e+02,nan
4.320000000000000000e+02,nan
4.340000000000000000e+02,nan
4.360000000000000000e+02,nan
4.380000000000000000e+02,nan
4.400000000000000000e+02,nan
4.420000000000000000e+02,nan
4.440000000000000000e+02,4.379000000000000115e-01
4.460000000000000000e+02,4.383000000000000229e-01
4.480000000000000000e+02,4.388000000000000234e-01
4.500000000000000000e+02,4.392000000000000348e-01
4.520000000000000000e+02,4.393000000000000238e-01
4.540000000000000000e+02,nan
4.560000000000000000e+02,nan
4.580000000000000000e+02,nan
4.600000000000000000e+02,nan
4.620000000000000000e+02,nan
4.640000000000000000e+02,nan
4.660000000000000000e+02,nan
4.680000000000000000e+02,nan
4.700000000000000000e+02,nan
4.720000000000000000e+02,nan
4.740000000000000000e+02,nan
4.760000000000000000e+02,nan
4.780000000000000000e+02,nan
4.800000000000000000e+02,nan
4.820000000000000000e+02,nan
4.840000000000000000e+02,nan
4.860000000000000000e+02,nan
4.880000000000000000e+02,4.462000000000000410e-01
4.900000000000000000e+02,4.463000000000000300e-01
4.920000000000000000e+02,nan
4.940000000000000000e+02,4.466000000000000525e-01
4.960000000000000000e+02,nan
4.980000000000000000e+02,nan
5.000000000000000000e+02,nan
5.020000000000000000e+02,nan
5.040000000000000000e+02,nan
5.060000000000000000e+02,nan
5.080000000000000000e+02,nan
5.100000000000000000e+02,nan
5.120000000000000000e+02,nan
5.140000000000000000e+02,nan
5.160000000000000000e+02,4.508000000000000340e-01
5.180000000000000000e+02,4.509000000000000230e-01
5.200000000000000000e+02,nan
5.220000000000000000e+02,nan
5.240000000000000000e+02,nan
5.260000000000000000e+02,nan
5.280000000000000000e+02,4.526000000000000578e-01
5.300000000000000000e+02,4.528000000000000358e-01
5.320000000000000000e+02,nan
5.340000000000000000e+02,nan
5.360000000000000000e+02,4.541000000000000592e-01
5.380000000000000000e+02,4.545000000000000151e-01
5.400000000000000000e+02,nan
5.420000000000000000e+02,4.550000000000000155e-01
5.440000000000000000e+02,4.556000000000000605e-01
5.460000000000000000e+02,4.558000000000000385e-01
5.480000000000000000e+02,nan
5.500000000000000000e+02,nan
5.520000000000000000e+02,nan
5.540000000000000000e+02,nan
5.560000000000000000e+02,4.581000000000000627e-01
5.580000000000000000e+02,4.582000000000000517e-01
5.600000000000000000e+02,4.585000000000000187e-01
5.620000000000000000e+02,4.589000000000000301e-01
5.640000000000000000e+02,nan
5.660000000000000000e+02,4.591000000000000081e-01
5.680000000000000000e+02,4.592000000000000526e-01
5.700000000000000000e+02,4.595000000000000195e-01
5.720000000000000000e+02,4.602000000000000535e-01
5.740000000000000000e+02,nan
5.760000000000000000e+02,nan
5.780000000000000000e+02,4.615000000000000213e-01
5.800000000000000000e+02,nan
5.820000000000000000e+02,nan
5.840000000000000000e+02,4.633000000000000451e-01
5.860000000000000000e+02,nan
5.880000000000000000e+02,4.636000000000000121e-01
5.900000000000000000e+02,4.643000000000000460e-01
5.920000000000000000e+02,4.647000000000000575e-01
5.940000000000000000e+02,nan
5.960000000000000000e+02,nan
5.980000000000000000e+02,4.656000000000000139e-01
6.000000000000000000e+02,4.658000000000000473e-01
6.020000000000000000e+02,nan
6.040000000000000000e+02,nan
6.060000000000000000e+02,nan
6.080000000000000000e+02,nan
6.100000000000000000e+02,nan
6.120000000000000000e+02,nan
6.140000000000000000e+02,nan
6.160000000000000000e+02,nan
6.180000000000000000e+02,nan
6.200000000000000000e+02,4.699000000000000399e-01
6.220000000000000000e+02,4.700000000000000289e-01
6.240000000000000000e+02,4.701000000000000179e-01
6.260000000000000000e+02,4.710000000000000298e-01
6.280000000000000000e+02,4.712000000000000632e-01
6.300000000000000000e+02,4.713000000000000522e-01
6.320000000000000000e+02,nan
6.340000000000000000e+02,nan
6.360000000000000000e+02,nan
6.380000000000000000e+02,4.735000000000000320e-01
6.400000000000000000e+02,4.737000000000000099e-01
6.420000000000000000e+02,4.742000000000000104e-01
6.440000000000000000e+02,4.746000000000000218e-01
6.460000000000000000e+02,4.751000000000000223e-01
6.480000000000000000e+02,4.753000000000000558e-01
6.500000000000000000e+02,4.756000000000000227e-01
6.520000000000000000e+02,4.760000000000000342e-01
6.540000000000000000e+02,4.763000000000000567e-01
6.560000000000000000e+02,4.764000000000000457e-01
6.580000000000000000e+02,4.770000000000000351e-01
6.600000000000000000e+02,4.778000000000000580e-01
6.620000000000000000e+02,4.780000000000000360e-01
6.640000000000000000e+02,4.786000000000000254e-01
6.660000000000000000e+02,4.788000000000000589e-01
6.680000000000000000e+02,4.792000000000000148e-01
6.700000000000000000e+02,4.800000000000000377e-01
6.720000000000000000e+02,4.805000000000000382e-01
6.740000000000000000e+02,4.807000000000000162e-01
6.760000000000000000e+02,4.811000000000000276e-01
6.780000000000000000e+02,4.818000000000000616e-01
6.800000000000000000e+02,4.820000000000000395e-01
6.820000000000000000e+02,4.824000000000000510e-01
6.840000000000000000e+02,4.828000000000000624e-01
6.860000000000000000e+02,4.831000000000000294e-01
6.880000000000000000e+02,4.836000000000000298e-01
6.900000000000000000e+02,4.839000000000000523e-01
6.920000000000000000e+02,4.844000000000000528e-01
6.940000000000000000e+02,4.850000000000000422e-01
6.960000000000000000e+02,4.853000000000000091e-01
6.980000000000000000e+02,4.856000000000000316e-01
7.000000000000000000e+02,4.860000000000000431e-01
7.020000000000000000e+02,4.865000000000000435e-01
7.040000000000000000e+02,4.869000000000000550e-01
7.060000000000000000e+02,4.874000000000000554e-01
7.080000000000000000e+02,4.878000000000000114e-01
7.100000000000000000e+02,4.880000000000000449e-01
7.120000000000000000e+02,4.885000000000000453e-01
7.140000000000000000e+02,4.888000000000000123e-01
7.160000000000000000e+02,4.893000000000000127e-01
7.180000000000000000e+02,nan
7.200000000000000000e+02,nan
7.220000000000000000e+02,nan
7.240000000000000000e+02,nan
7.260000000000000000e+02,nan
7.280000000000000000e+02,4.919000000000000594e-01
7.300000000000000000e+02,4.923000000000000154e-01
7.320000000000000000e+02,4.931000000000000383e-01
7.340000000000000000e+02,4.934000000000000608e-01
7.360000000000000000e+02,4.936000000000000387e-01
7.380000000000000000e+02,4.942000000000000282e-01
7.400000000000000000e+02,nan
7.420000000000000000e+02,4.956000000000000405e-01
7.440000000000000000e+02,4.959000000000000630e-01
7.460000000000000000e+02,4.960000000000000520e-01
7.480000000000000000e+02,4.964000000000000634e-01
7.500000000000000000e+02,4.967000000000000304e-01
7.520000000000000000e+02,4.972000000000000308e-01
7.540000000000000000e+02,4.979000000000000647e-01
7.560000000000000000e+02,4.982000000000000317e-01
7.580000000000000000e+02,4.986000000000000432e-01
7.600000000000000000e+02,4.989000000000000101e-01
7.620000000000000000e+02,4.996000000000000441e-01
7.640000000000000000e+02,4.999000000000000110e-01
7.660000000000000000e+02,5.005000000000000560e-01
7.680000000000000000e+02,5.009000000000000119e-01
7.700000000000000000e+02,5.016000000000000458e-01
7.720000000000000000e+02,5.017000000000000348e-01
7.740000000000000000e+02,nan
7.760000000000000000e+02,5.028000000000000247e-01
7.780000000000000000e+02,5.032999999999999696e-01
7.800000000000000000e+02,5.036000000000000476e-01
7.820000000000000000e+02,5.040999999999999925e-01
7.840000000000000000e+02,5.041999999999999815e-01
7.860000000000000000e+02,5.050000000000000044e-01
7.880000000000000000e+02,5.055000000000000604e-01
7.900000000000000000e+02,5.057000000000000384e-01
7.920000000000000000e+02,5.063999999999999613e-01
7.940000000000000000e+02,5.066000000000000503e-01
7.960000000000000000e+02,5.070999999999999952e-01
7.980000000000000000e+02,5.078000000000000291e-01
8.000000000000000000e+02,5.080999999999999961e-01
8.020000000000000000e+02,5.085000000000000631e-01
8.040000000000000000e+02,5.093999999999999639e-01
8.060000000000000000e+02,5.096000000000000529e-01
8.080000000000000000e+02,5.101999999999999869e-01
8.100000000000000000e+02,5.107000000000000428e-01
8.120000000000000000e+02,5.110000000000000098e-01
8.140000000000000000e+02,5.110999999999999988e-01
8.160000000000000000e+02,nan
8.180000000000000000e+02,5.129000000000000226e-01
8.200000000000000000e+02,5.130000000000000115e-01
8.220000000000000000e+02,5.132999999999999785e-01
8.240000000000000000e+02,5.138000000000000345e-01
8.260000000000000000e+02,5.141000000000000014e-01
8.280000000000000000e+02,nan
8.300000000000000000e+02,nan
8.320000000000000000e+02,5.170000000000000151e-01
8.340000000000000000e+02,5.170000000000000151e-01
8.360000000000000000e+02,5.170000000000000151e-01
8.380000000000000000e+02,nan
8.400000000000000000e+02,nan
8.420000000000000000e+02,nan
8.440000000000000000e+02,nan
8.460000000000000000e+02,nan
8.480000000000000000e+02,nan
8.500000000000000000e+02,5.205000000000000737e-01
8.520000000000000000e+02,5.204000000000000847e-01
8.540000000000000000e+02,5.205000000000000737e-01
8.560000000000000000e+02,nan
8.580000000000000000e+02,5.215000000000000746e-01
8.600000000000000000e+02,5.224000000000000865e-01
8.620000000000000000e+02,5.227000000000000535e-01
8.640000000000000000e+02,5.228000000000000425e-01
8.660000000000000000e+02,5.231000000000000094e-01
8.680000000000000000e+02,5.236000000000000654e-01
8.700000000000000000e+02,5.244000000000000883e-01
8.720000000000000000e+02,5.248000000000000442e-01
8.740000000000000000e+02,5.250000000000000222e-01
8.760000000000000000e+02,5.254000000000000892e-01
8.780000000000000000e+02,5.259000000000000341e-01
8.800000000000000000e+02,5.262000000000000011e-01
8.820000000000000000e+02,nan
8.840000000000000000e+02,nan
8.860000000000000000e+02,5.277000000000000579e-01
8.880000000000000000e+02,5.282999999999999918e-01
8.900000000000000000e+02,5.291000000000000147e-01
8.920000000000000000e+02,5.300000000000000266e-01
8.940000000000000000e+02,5.301000000000000156e-01
8.960000000000000000e+02,5.302000000000000046e-01
8.980000000000000000e+02,5.308000000000000496e-01
9.000000000000000000e+02,5.310000000000000275e-01
9.020000000000000000e+02,5.321000000000000174e-01
9.040000000000000000e+02,5.323999999999999844e-01
9.060000000000000000e+02,5.325000000000000844e-01
9.080000000000000000e+02,5.330000000000000293e-01
9.100000000000000000e+02,5.341000000000000192e-01
9.120000000000000000e+02,5.345000000000000862e-01
9.140000000000000000e+02,5.346000000000000751e-01
9.160000000000000000e+02,5.350000000000000311e-01
9.180000000000000000e+02,5.355000000000000870e-01
9.200000000000000000e+02,nan
9.220000000000000000e+02,nan
9.240000000000000000e+02,nan
9.260000000000000000e+02,nan
9.280000000000000000e+02,nan
9.300000000000000000e+02,5.389000000000000457e-01
9.320000000000000000e+02,5.393000000000000016e-01
9.340000000000000000e+02,nan
9.360000000000000000e+02,nan
9.380000000000000000e+02,nan
9.400000000000000000e+02,5.421000000000000263e-01
9.420000000000000000e+02,nan
9.440000000000000000e+02,nan
9.460000000000000000e+02,nan
9.480000000000000000e+02,nan
9.500000000000000000e+02,nan
9.520000000000000000e+02,5.456000000000000849e-01
9.540000000000000000e+02,5.459000000000000519e-01
9.560000000000000000e+02,5.462000000000000188e-01
9.580000000000000000e+02,nan
9.600000000000000000e+02,nan
9.620000000000000000e+02,nan
9.640000000000000000e+02,nan
9.660000000000000000e+02,nan
9.680000000000000000e+02,nan
9.700000000000000000e+02,nan
9.720000000000000000e+02,nan
9.740000000000000000e+02,nan
9.760000000000000000e+02,nan
9.780000000000000000e+02,nan
9.800000000000000000e+02,nan
9.820000000000000000e+02,nan
9.840000000000000000e+02,nan
9.860000000000000000e+02,nan
9.880000000000000000e+02,nan
9.900000000000000000e+02,nan
9.920000000000000000e+02,nan
9.940000000000000000e+02,nan
9.960000000000000000e+02,nan
9.980000000000000000e+02,nan
1.000000000000000000e+03,nan
1.002000000000000000e+03,5.567000000000000837e-01
1.004000000000000000e+03,nan
1.006000000000000000e+03,nan
1.008000000000000000e+03,nan
1.010000000000000000e+03,nan
1.012000000000000000e+03,nan
1.014000000000000000e+03,nan
1.016000000000000000e+03,5.602000000000000313e-01
1.018000000000000000e+03,nan
1.020000000000000000e+03,5.613000000000000211e-01
1.022000000000000000e+03,5.619000000000000661e-01
1.024000000000000000e+03,5.622000000000000330e-01
1.026000000000000000e+03,5.624000000000000110e-01
1.028000000000000000e+03,nan
1.030000000000000000e+03,nan
1.032000000000000000e+03,nan
1.034000000000000000e+03,nan
1.036000000000000000e+03,nan
1.038000000000000000e+03,nan
1.040000000000000000e+03,nan
1.042000000000000000e+03,nan
1.044000000000000000e+03,nan
1.046000000000000000e+03,nan
1.048000000000000000e+03,nan
1.050000000000000000e+03,nan
1.052000000000000000e+03,nan
1.054000000000000000e+03,nan
1.056000000000000000e+03,nan
1.058000000000000000e+03,nan
1.060000000000000000e+03,nan
1.062000000000000000e+03,nan
1.064000000000000000e+03,nan
1.066000000000000000e+03,nan
1.068000000000000000e+03,nan
1.070000000000000000e+03,nan
1.072000000000000000e+03,nan
1.074000000000000000e+03,nan
1.076000000000000000e+03,nan
1.078000000000000000e+03,nan
1.080000000000000000e+03,nan
1.082000000000000000e+03,nan
1.084000000000000000e+03,nan
1.086000000000000000e+03,nan
1.088000000000000000e+03,5.784000000000000252e-01
1.090000000000000000e+03,nan
1.092000000000000000e+03,nan
1.094000000000000000e+03,nan
1.096000000000000000e+03,nan
1.098000000000000000e+03,nan
1.100000000000000000e+03,nan
1.102000000000000000e+03,nan
1.104000000000000000e+03,nan
1.106000000000000000e+03,nan
1.108000000000000000e+03,nan
1.110000000000000000e+03,nan
1.112000000000000000e+03,nan
1.114000000000000000e+03,nan
1.116000000000000000e+03,nan
1.118000000000000000e+03,nan
1.120000000000000000e+03,nan
1.122000000000000000e+03,nan
1.124000000000000000e+03,nan
1.126000000000000000e+03,5.875000000000000222e-01
1.128000000000000000e+03,5.875000000000000222e-01
1.130000000000000000e+03,nan
1.132000000000000000e+03,nan
1.134000000000000000e+03,nan
1.136000000000000000e+03,nan
1.138000000000000000e+03,5.900000000000000799e-01
1.140000000000000000e+03,nan
1.142000000000000000e+03,nan
1.144000000000000000e+03,nan
1.146000000000000000e+03,nan
1.148000000000000000e+03,5.931000000000000716e-01
1.150000000000000000e+03,5.934000000000000385e-01
1.152000000000000000e+03,5.936000000000000165e-01
1.154000000000000000e+03,nan
1.156000000000000000e+03,nan
1.158000000000000000e+03,nan
1.160000000000000000e+03,nan
1.162000000000000000e+03,nan
1.164000000000000000e+03,nan
1.166000000000000000e+03,nan
1.168000000000000000e+03,nan
1.170000000000000000e+03,nan
1.172000000000000000e+03,nan
1.174000000000000000e+03,nan
1.176000000000000000e+03,5.997000000000000108e-01
1.178000000000000000e+03,5.998999999999999888e-01
1.180000000000000000e+03,nan
1.182000000000000000e+03,nan
1.184000000000000000e+03,nan
1.186000000000000000e+03,nan
1.188000000000000000e+03,nan
1.190000000000000000e+03,nan
1.192000000000000000e+03,nan
1.194000000000000000e+03,nan
1.196000000000000000e+03,nan
1.198000000000000000e+03,nan
1.200000000000000000e+03,nan
1.202000000000000000e+03,nan
1.204000000000000000e+03,nan
1.206000000000000000e+03,nan
1.208000000000000000e+03,nan
1.210000000000000000e+03,nan
1.212000000000000000e+03,nan
1.214000000000000000e+03,nan
1.216000000000000000e+03,nan
1.218000000000000000e+03,nan
1.220000000000000000e+03,nan
1.222000000000000000e+03,nan
1.224000000000000000e+03,nan
1.226000000000000000e+03,nan
1.228000000000000000e+03,nan
1.230000000000000000e+03,nan
1.232000000000000000e+03,nan
1.234000000000000000e+03,nan
1.236000000000000000e+03,nan
1.238000000000000000e+03,nan
1.240000000000000000e+03,nan
1.242000000000000000e+03,nan
1.244000000000000000e+03,nan
1.246000000000000000e+03,nan
1.248000000000000000e+03,nan
1.250000000000000000e+03,nan
1.252000000000000000e+03,nan
1.254000000000000000e+03,nan
1.256000000000000000e+03,6.203000000000000735e-01
1.258000000000000000e+03,6.202000000000000846e-01
1.260000000000000000e+03,nan
1.262000000000000000e+03,nan
1.264000000000000000e+03,nan
1.266000000000000000e+03,nan
1.268000000000000000e+03,nan
1.270000000000000000e+03,nan
1.272000000000000000e+03,nan
1.274000000000000000e+03,nan
1.276000000000000000e+03,nan
1.278000000000000000e+03,nan
1.280000000000000000e+03,nan
1.282000000000000000e+03,nan
1.284000000000000000e+03,nan
1.286000000000000000e+03,nan
1.288000000000000000e+03,nan
1.290000000000000000e+03,nan
1.292000000000000000e+03,nan
1.294000000000000000e+03,nan
1.296000000000000000e+03,nan
1.298000000000000000e+03,nan
1.300000000000000000e+03,nan
1.302000000000000000e+03,nan
1.304000000000000000e+03,nan
1.306000000000000000e+03,nan
1.308000000000000000e+03,nan
1.310000000000000000e+03,nan
1.312000000000000000e+03,nan
1.314000000000000000e+03,nan
1.316000000000000000e+03,nan
1.318000000000000000e+03,nan
1.320000000000000000e+03,nan
1.322000000000000000e+03,nan
1.324000000000000000e+03,nan
1.326000000000000000e+03,nan
1.328000000000000000e+03,nan
1.330000000000000000e+03,nan
1.332000000000000000e+03,nan
1.334000000000000000e+03,nan
1.336000000000000000e+03,nan
1.338000000000000000e+03,nan
1.340000000000000000e+03,nan
1.342000000000000000e+03,nan
1.344000000000000000e+03,nan
1.346000000000000000e+03,nan
1.348000000000000000e+03,nan
1.350000000000000000e+03,nan
1.352000000000000000e+03,nan
1.354000000000000000e+03,nan
1.356000000000000000e+03,nan
1.358000000000000000e+03,nan
1.360000000000000000e+03,nan
1.362000000000000000e+03,nan
1.364000000000000000e+03,nan
1.366000000000000000e+03,nan
1.368000000000000000e+03,nan
1.370000000000000000e+03,nan
1.372000000000000000e+03,nan
1.374000000000000000e+03,nan
1.376000000000000000e+03,nan
1.378000000000000000e+03,nan
1.380000000000000000e+03,nan
1.382000000000000000e+03,nan
1.384000000000000000e+03,nan
1.386000000000000000e+03,nan
1.388000000000000000e+03,nan
1.390000000000000000e+03,nan
1.392000000000000000e+03,nan
1.394000000000000000e+03,nan
1.396000000000000000e+03,nan
1.398000000000000000e+03,nan
1.400000000000000000e+03,nan
1.402000000000000000e+03,nan
1.404000000000000000e+03,nan
1.406000000000000000e+03,nan
1.408000000000000000e+03,nan
1.410000000000000000e+03,nan
1.412000000000000000e+03,nan
1.414000000000000000e+03,nan
1.416000000000000000e+03,nan
1.418000000000000000e+03,nan
1.420000000000000000e+03,nan
1.422000000000000000e+03,nan
1.424000000000000000e+03,nan
1.426000000000000000e+03,nan
1.428000000000000000e+03,nan
1.430000000000000000e+03,nan
1.432000000000000000e+03,nan
1.434000000000000000e+03,nan
1.436000000000000000e+03,nan
1.438000000000000000e+03,nan
1.440000000000000000e+03,nan
1.442000000000000000e+03,nan
1.444000000000000000e+03,nan
1.446000000000000000e+03,nan
1.448000000000000000e+03,nan
1.450000000000000000e+03,nan
1.452000000000000000e+03,nan
1.454000000000000000e+03,nan
1.456000000000000000e+03,nan
1.458000000000000000e+03,nan
1.460000000000000000e+03,nan
1.462000000000000000e+03,nan
1.464000000000000000e+03,nan
1.466000000000000000e+03,nan
1.468000000000000000e+03,nan
1.470000000000000000e+03,nan
1.472000000000000000e+03,nan
1.474000000000000000e+03,nan
1.476000000000000000e+03,nan
1.478000000000000000e+03,nan
1.480000000000000000e+03,nan
1.482000000000000000e+03,nan
1.484000000000000000e+03,nan
1.486000000000000000e+03,nan
1.488000000000000000e+03,nan
1.490000000000000000e+03,nan
1.492000000000000000e+03,nan
1.494000000000000000e+03,nan
1.496000000000000000e+03,nan
1.498000000000000000e+03,nan
